train,interpolation,extrapolation
3.5861510575486726,4.2686847721535095,12.636169905000893
3.580703031513554,4.258953219247481,12.603894815018428
3.5751005820598607,4.249332940763671,12.571499202608145
3.569343117299934,4.239816072415178,12.53877875660352
3.563436532841124,4.2304021773307054,12.505430649449245
3.5573802155439904,4.22107368529761,12.47123037262808
3.5511810260045737,4.211838125749771,12.435866251261418
3.5448385064009202,4.2026929660610906,12.399199261868198
3.5383570451070017,4.193638513662194,12.361106570033177
3.5317402525260357,4.184678748611389,12.321422216543517
3.5249729139043713,4.17583819717878,12.279979702262848
3.518051504059916,4.167130953270608,12.236743690972444
3.5109546602171373,4.158574611566544,12.191776984015133
3.5036550768561487,4.150173791775852,12.145180827676052
3.496105062215519,4.141902295469514,12.097386888611988
3.4882157617455407,4.133578045454767,12.048947562778247
3.4794875427597907,4.125492032795564,12.006852892601728
3.466074053319625,4.1267576008404285,12.080373762860019
3.4509589752990206,4.106567719610182,11.976819891516149
3.4377338664963726,4.091099179938205,11.860199811564089
3.4392448319082387,4.08154407288551,11.82570152222621
3.417906198091891,4.068428956624236,11.708684047623493
3.41608793426588,4.0596835096667485,11.679490523625603
3.4128443083446376,4.050142119737508,11.619674594307092
3.40612500958166,4.039972686445891,11.547230869824212
3.4006623181650975,4.030009575298444,11.476121616036844
3.394791496501894,4.021082979603355,11.407600164917563
3.3885783832140217,4.0130540065219105,11.339501096386245
3.382325242073302,4.005497909293691,11.27158178644838
3.376045032705774,3.9982666801090416,11.204984021654726
3.3695497099525213,3.991419583875055,11.141359194704124
3.362640653382068,3.984966079959998,11.082181263046337
3.355222385528337,3.9784606530275446,11.027923096154813
3.3475818773669745,3.971170534581585,10.975564463830834
3.3405205588610767,3.962846942634039,10.920882512012064
3.3342510495123614,3.9538750352852436,10.864102503661533
3.3281649576924623,3.9445982151856747,10.807408265201149
3.321938543366861,3.935179068606297,10.751963716442487
3.3154644062205665,3.925713367035994,10.69822035478442
3.3087209583582737,3.9162478189362537,10.646337678129461
3.3017191896979643,3.9068150401450947,10.596327413010304
3.2944720662194964,3.897421365016793,10.548110408947002
3.2870410880208243,3.8880378701589193,10.501548140626893
3.2794491519990627,3.8786425917658334,10.456519603382809
3.2717131652461253,3.86921623814535,10.412933544542149
3.263868320898621,3.859733941584318,10.370649478926257
3.255929056492578,3.8501648770047754,10.32957261069151
3.247927918584384,3.840485885571027,10.28962645418603
3.2398510529767273,3.830698780116679,10.250780332447476
3.231682337804395,3.8207855617361837,10.21289589309669
3.2234549823642964,3.8107429808632407,10.176023954278868
3.2151285136073553,3.8005639206941932,10.140101382284678
3.2067045269080277,3.7902480791333235,10.105090186420867
3.198192069934969,3.7797718680690626,10.070919301159353
3.189588474136904,3.769121374090076,10.037556846134303
3.180871633913723,3.7583145722366997,10.00490759891055
3.172073199676946,3.747324483820895,9.972954981084646
3.1631689135873033,3.736155512523446,9.941687700751743
3.1541479013843534,3.7248147130680285,9.911022047995033
3.1450157752081678,3.713289850052881,9.880883974774651
3.135774440259234,3.701588922989279,9.851280043477612
3.12640952440219,3.6897121185497213,9.822141878748143
3.1169365394919963,3.6776658385187826,9.793454598175316
3.1073125961316497,3.6654470269929114,9.765176127356701
3.097586765112129,3.653054676664391,9.737219058565342
3.087708180308801,3.6405092643350336,9.709582682004251
3.0777307419648676,3.627795084409905,9.68218635391387
3.0676153597171143,3.6149177543520534,9.65501571892924
3.0573818043558325,3.601894634384083,9.628050217973055
3.0470122327860825,3.5887202873689836,9.60125530200555
3.036507419410156,3.5754003210130296,9.574601475147665
3.0258782786753655,3.561940637635558,9.548067794284242
3.015119088679038,3.5483359446208653,9.521585686403926
3.0042411367864728,3.5345989582789685,9.495187452195447
2.993209156728927,3.52073819878953,9.468795125023187
2.9820666425364233,3.5067505684100264,9.44242983662253
2.970788497514035,3.49264895906216,9.416042229402693
2.959372664912979,3.478439144671741,9.389646436883654
2.947823437539757,3.464117007103424,9.363196764822648
2.936159377375854,3.4496923576991025,9.336674627927309
2.9243585021021903,3.435168744728727,9.310075480135692
2.9124319239673158,3.4205632559126897,9.283412220982642
2.900367483878207,3.40587236026864,9.256673005644908
2.8881774486729936,3.3911040013190696,9.229841037171514
2.875863447689873,3.37627230462039,9.2029303489358
2.863418876840487,3.3613684703887388,9.175883817943221
2.8508590809673704,3.346419807586173,9.14881133669774
2.8381590580102616,3.3314104076892614,9.121632108628559
2.8253556477709494,3.3163790724159683,9.094436935888389
2.8124100730305943,3.3013005968291065,9.067187757102772
2.799363104803487,3.28621166042457,9.039983625512262
2.7861730206494917,3.2710837673023256,9.012739931308579
2.772912558677268,3.255944902023552,8.985617643230894
2.759481204826645,3.240762476677336,8.95849191680955
2.746018435028565,3.225575621033901,8.931636683591911
2.7323421844521816,3.2102466132831893,8.904390966648608
2.7188358723004997,3.194949086314953,8.878106070127505
2.704624642907591,3.1794240861454313,8.849313710762761
2.6921147505079412,3.1633372752237494,8.825822760215756
2.6742670491081757,3.1466463167332415,8.78007688248661
2.6734624273849437,3.1227049214934346,8.752837549308124
2.651131849439178,3.11464108505687,8.724847506457257
2.6349838371037815,3.102409590755546,8.70683417380418
2.6209428964606913,3.085297344559945,8.67851454248833
2.6099589076470613,3.0652913997740203,8.64105516438639
2.5950900282272356,3.051384908222967,8.609493981208418
2.580755889205803,3.0362190822819692,8.579880593125045
2.5684036811463047,3.0184621880752913,8.542690613793022
2.555149756025178,3.0029749497561458,8.505050031474608
2.5413151229326103,2.988352713008076,8.47134660889708
2.527740931118299,2.974009716218534,8.435058885697456
2.514134675290801,2.9595511594691932,8.399189799055424
2.5007491876923815,2.944964626995272,8.360013878049257
2.487576914781312,2.930054296679984,8.319272729346519
2.4743369917303855,2.915048135891023,8.277579958414877
2.460167444870611,2.900986367039056,8.243089312239071
2.444903829083197,2.885548000886542,8.231040085121744
2.4379236352964395,2.8675156227113145,8.211802456281177
2.420463617806612,2.856349345793051,8.159932846724484
2.4062171117367837,2.833082673448881,8.160031710343413
2.397349296909549,2.8250470399833305,8.117255279616002
2.3860101001422547,2.812399178962027,8.087729409983435
2.3797075493848947,2.7992274661713172,8.034223013542933
2.3688716147267668,2.7802234121095375,8.013846733028243
2.355412800141068,2.772545488275336,7.938037017725006
2.3347764850025565,2.751235143235552,7.918454085327013
2.3354304482923225,2.7373927449999393,7.85196558332679
2.3173186295928203,2.7252804724741275,7.854963739878425
2.314735962656664,2.717177419347374,7.776520810233614
2.3001162987553494,2.706890868588195,7.772799664913138
2.2804481592343437,2.703477049539384,7.7443527825037775
2.281390566501704,2.6902338014349705,7.679737079363286
2.2729627647111577,2.6757783846354584,7.648728279802867
2.2599964596935007,2.6660178491815647,7.623615329441897
2.2497368101457775,2.658122683563233,7.584563624270422
2.241842119307045,2.6495200812406234,7.550409011743926
2.2343601419683123,2.636550454909363,7.514930052285803
2.2230354180384015,2.628861486019639,7.487137232904481
2.2144388534180566,2.6196032500967656,7.454656976668404
2.2056809321465485,2.6098214328786997,7.4230571626670825
2.1962630232712055,2.6011982207277127,7.393152073298896
2.187465475648789,2.5923221308251643,7.362194972034678
2.1785504878235327,2.583954922240577,7.3317133332411
2.169867568115481,2.5758179161186385,7.30103271066735
2.1612839637422447,2.5680389960575667,7.270411319222195
2.1528549283647664,2.56053591583853,7.2398950523631695
2.1445067256403445,2.553330638346243,7.209726586442408
2.1362216811760772,2.546338408486408,7.179989520233512
2.1278042923528906,2.5397643670583716,7.151172376952945
2.119884817614603,2.5324782660190093,7.120588874890481
2.1083506752868106,2.529299028292678,7.10902253340979
2.107620897177795,2.512905301722845,7.078088806249174
2.0967725513180926,2.5132373203701843,7.038705257357955
2.0880760922884902,2.5091245335373276,7.016894116279151
2.085351067096576,2.500058108523909,6.977965075397318
2.0726257956208465,2.4973806921068475,6.973650732297347
2.073265979627874,2.4855876637423537,6.926791438129144
2.059419617258486,2.4862425496448695,6.917715724068628
2.0597206435662976,2.474773064844235,6.874162771746701
2.047198439047384,2.4750932673897563,6.867137861332343
2.0425750704918104,2.460668306021251,6.838868974623373
2.0333784260287753,2.465319112374553,6.809588305001131
2.022551475575573,2.454282095762474,6.786744584555005
2.0275726293830685,2.453624081567043,6.7574945478706825
2.006199880731729,2.4579009530064897,6.725883932481614
2.0123018037909564,2.4463001999557474,6.722538396864167
2.0068773638273183,2.4427579494773686,6.6986173014953145
1.990499380442546,2.436191094971822,6.6705340346374875
1.9923235760927154,2.43659774421877,6.65705469350424
1.980603618357456,2.429909722512539,6.648506446639709
1.9917567092878021,2.4212460350835143,6.602498553747078
1.9832684457101335,2.4216310403542485,6.593887431766478
1.972498982327143,2.4213194250908887,6.566612269056861
1.9712930405255285,2.4158224641716934,6.544135828752482
1.9618863284978294,2.416915859059928,6.519180346277402
1.9479350646415083,2.4072535078546258,6.502949868406439
1.955662993932194,2.4056313957442494,6.482064691359329
1.9421706761430557,2.4024218909544395,6.461346264535646
1.939157466898325,2.400720868002593,6.449318296089884
1.9412675230024352,2.3991768025473355,6.415617108188324
1.9267633048713468,2.3927794570667937,6.4256610935482135
1.9413703016008848,2.3900191234899966,6.40916948973447
1.9341119219133442,2.3891376604997223,6.398018556187455
1.9310516547945313,2.387137538067017,6.374567248624415
1.9278149314346609,2.385757384241446,6.359342711431562
1.9243230808367184,2.3832309047429168,6.342586676774001
1.9218676343828918,2.3816469021761937,6.32310773861164
1.9185310963474596,2.3803075621150085,6.308108534216935
1.9155157304410089,2.378370430292876,6.2919867587245975
1.9128863001901453,2.3769237474477043,6.275265236506958
1.9099436934853369,2.3755745390260468,6.260460467738164
1.9071672637211246,2.374046769421181,6.245437246565987
1.904577311478255,2.3727296399766944,6.230362290457791
1.9019157132106768,2.371482581675983,6.216212523840799
1.8993421129053407,2.3702279733266143,6.202162222258125
1.896868400355765,2.369067446442926,6.188302260421399
1.8944139589427356,2.3679707253439823,6.174946894692538
1.8920153472285104,2.3669138468892963,6.161806621975937
1.8896860022412578,2.3659230115740755,6.1489481991106345
1.8873989520193755,2.364983339118447,6.136403376791343
1.8851626132046964,2.364098742355765,6.124108848252352
1.882978851775301,2.363266167189566,6.112115687507629
1.880839125333916,2.362481395329325,6.100383717296348
1.878749639353128,2.361747931032643,6.088908681537384
1.8767039450559881,2.3610621243467085,6.077698850281412
1.8747086762894205,2.3604216158905214,6.066756932997776
1.872752138253924,2.359828508724443,6.0560545971025626
1.8708393895223863,2.3592805032124353,6.045587409421546
1.8689655982423048,2.358771134849731,6.0353808122494685
1.8671327724246436,2.35830680408308,6.025408876693227
1.86534206154966,2.3578819197321534,6.015629111332405
1.8635889819805984,2.3574953102887353,6.006089202742406
1.8618718583595186,2.357148077140659,5.9967671179184245
1.8601948402699988,2.356834966106485,5.987672763437579
1.8585529270946048,2.3565592238375896,5.978767118042995
1.8569474651512714,2.356303585339494,5.970131723229557
1.8553746805606701,2.3561044085187404,5.961564973322449
1.853840965364016,2.355914323595526,5.953352907569502
1.8523388437027162,2.3557738226196547,5.945159603296527
1.8508672388725882,2.355639480986533,5.937374637305254
1.8494298519053793,2.3555578519647367,5.929506697978305
1.8480213230762546,2.3554656138187435,5.922158126327339
1.8466477437365236,2.3554507811606187,5.914533304403552
1.8452987907794243,2.3553833777876325,5.907727263346204
1.8439872775513748,2.3554419507590922,5.900154657531286
1.8426885676365543,2.3553647887422184,5.89419718959367
1.8414506055085118,2.355549659882812,5.886033881812293
1.8401776429329904,2.355360074755985,5.881972601901687
1.8390554127759235,2.355766963061684,5.8717136080892685
1.8377309715750794,2.3552644821731783,5.8717926309219095
1.8368588047284111,2.355918034945017,5.857262716187073
1.8352963430650184,2.355006112083458,5.864271969742124
1.8348836224918212,2.355694835470402,5.844988899636344
1.8329108539816201,2.3552496770860785,5.853846825309443
1.8328527557175784,2.355810238774522,5.833771213077715
1.83080622046744,2.3555598491549365,5.842680425267868
1.8309822271708593,2.355916405273197,5.823524182805962
1.8287965143375546,2.3559788198594713,5.8316422481260455
1.829166355022963,2.356093781772339,5.813833880091192
1.826888906003953,2.3565691192068905,5.820208151004287
1.8273713824969962,2.356381495634319,5.804636343059507
1.8250899655913486,2.357325694134235,5.808253784040197
1.8255642244841535,2.356806878020046,5.795934008361926
1.8234006228369022,2.358121959950465,5.796236320220397
1.8237411249931428,2.3573393961995497,5.787702409479614
1.821834464463786,2.358773691841608,5.785124929334047
1.8218895067983367,2.3580388662571585,5.77978442756566
1.820396781287972,2.3591533969675065,5.775851192148614
1.8201053840078454,2.3587414916379714,5.772326716246614
1.819049692004922,2.3593533729708684,5.768507768861391
1.8184885617269697,2.359287452876939,5.765308108438229
1.8177192447354877,2.359530600658805,5.761864796076426
1.8170639791651544,2.3596607721146805,5.758702519290451
1.8164088589002365,2.3598272657282684,5.7555453518471325
1.8157836758188504,2.3599988470232858,5.752482675889385
1.8151751767736186,2.360191322605563,5.749469582664265
1.8145937801963326,2.360394623037587,5.746520339467196
1.8140335723536116,2.3606150296658512,5.743602454838146
1.8134902578585548,2.360850876994595,5.7407292793182
1.812961899275212,2.361114150479262,5.737851258891719
1.8124429570604434,2.3613948605049133,5.734985722931955
1.8119375563524074,2.3616896184360825,5.7321256685799655
1.8114354892171158,2.3619956620269384,5.729281250015892
1.8109405597227712,2.3623136289957753,5.726458128430502
1.8104472984579814,2.362638058938321,5.72363526345454
1.809956287498595,2.362946223187061,5.720832276115793
1.8094649384748072,2.3632488624676244,5.718027201910316
1.8089735160545826,2.363549504505953,5.715272351894803
1.808484199948245,2.3638577519361874,5.712534655273605
1.8079920369253144,2.3641652285834573,5.709880227382546
1.8075050747743835,2.3644777897674802,5.707239475620551
1.8070167854415111,2.3647909189223135,5.704648958142321
1.806530232608867,2.365100811951138,5.7021227852769
1.8060420221913622,2.3654169911088694,5.699628050881981
1.8055542479792113,2.3657279044023807,5.697205475177699
1.8050661971679296,2.36604278480953,5.6948335107859664
1.8045789628890418,2.366352514563155,5.692525149402601
1.8040907807812943,2.366665261757557,5.690292978304046
1.8036036931506705,2.3669776309638486,5.688095574737349
1.8031161792790635,2.3672826710051034,5.685977650676379
1.8026270127117061,2.367593941246317,5.683909510218073
1.8021388651768877,2.367897650046761,5.681921240806815
1.80165037486281,2.3682007792776814,5.679997583064778
1.801160095600622,2.368500847894949,5.678141218207682
1.800669509069861,2.3687978394144937,5.67634366637179
1.8001787345895675,2.369092175616909,5.674646223537734
1.7996865679432579,2.369390298247217,5.672955777697843
1.7991964329688082,2.3696757144603278,5.671386011739774
1.7987006799013672,2.3699639551217926,5.669883951900882
1.7982092296704755,2.3702417658287307,5.6684694359548216
1.7977089049183874,2.3705244966685464,5.667115882596764
1.7972163340397986,2.370800314475806,5.665850011719982
1.7967167321554296,2.3710735800793814,5.66466323866583
1.7962197788890328,2.37134623853624,5.663531275460074
1.7957199622390383,2.371612639499124,5.662495340661248
1.7952202879648518,2.3718739025587774,5.6615841646288025
1.7947160035379794,2.3721362608103145,5.6607187072920375
1.794213292122318,2.3723942244852068,5.659952140788161
1.793706846930691,2.372644076463098,5.659295502273597
1.793198365823443,2.3728959374699308,5.658716285287716
1.7926922784570305,2.373136362008347,5.6582413123072355
1.79217529623128,2.3733855543200657,5.6578985689496095
1.7916603817742216,2.3736255278642644,5.657597297111056
1.7911429778263843,2.3738548409823994,5.657405906152538
1.7906179351941993,2.374089933134485,5.657314632742867
1.7900953980220753,2.3743169600398817,5.657252226365564
1.7895625044269987,2.3745468838520285,5.657216016300924
1.7890266844051554,2.3747721306155163,5.657151231334527
1.788490094411588,2.3750019748348077,5.656992073057011
1.7879494588111065,2.375225374224435,5.656729810797363
1.7874131864654257,2.3754375577106264,5.65633848491892
1.7868810351460775,2.3756407316164894,5.655915233887705
1.7863550926763876,2.3758270363895617,5.655508039924954
1.785833744595916,2.3760023626553948,5.655138045494264
1.7853213964043237,2.3761621096119296,5.654834366401143
1.78481028668642,2.376312089501649,5.654559549889988
1.7843018628133955,2.3764543609151967,5.654304881491427
1.7837968329002432,2.37659178262327,5.654049009773904
1.7832950715916804,2.376721399333093,5.653810206573568
1.7827957861832102,2.3768466262812775,5.653572236707455
1.78229716134512,2.3769645232753387,5.653359959584269
1.7817975957677787,2.3770788869166286,5.653115586089435
1.7813082899398656,2.377183480293154,5.65289904731959
1.7808123541937264,2.3772841733236416,5.652679326765568
1.78032437245442,2.3773779830857245,5.652464421217736
1.7798342215597298,2.3774688478613597,5.652242277893582
1.7793443453737599,2.3775549726248313,5.652020215740109
1.778858272677879,2.3776347673882525,5.651784894453667
1.778366919671322,2.377709194737697,5.651555658502666
1.7778855393478714,2.3777751543277446,5.651347199197989
1.7773967504057817,2.3778398558181446,5.6511042644798115
1.7769086855429208,2.377898912808805,5.650872051493966
1.7764252742713593,2.377951541165771,5.650636441779599
1.7759397349522532,2.377996740940492,5.650390429825399
1.7754557241008346,2.3780388625911995,5.650155647125481
1.774967869421755,2.3780753913881347,5.649904993927883
1.7744863382111877,2.3781035510376736,5.6496542122151
1.773997027151218,2.3781293910628327,5.649376348550337
1.7735096373094823,2.3781257768187856,5.6491311609288415
1.7730263333535823,2.3781262271955477,5.648868718016054
1.772534712805688,2.3781198973655786,5.648591264495309
1.7720512131436261,2.3781104242171467,5.648316543245984
1.7715585865145145,2.378092666415181,5.648023594084486
1.7710701290422808,2.3780715688516776,5.647731077567453
1.7705802714065746,2.3780465323892233,5.647439111537298
1.7700880113919182,2.3780135363389743,5.647137321069132
1.7695946831001919,2.3779780430780955,5.646812322520197
1.7691029504843305,2.3779343185252855,5.646503264507641
1.7686057553835237,2.3778870145631816,5.64617410099081
1.7681099198077963,2.3778333634568902,5.645848132397802
1.767613364638244,2.3777731276887626,5.645503466994815
1.7671129068062195,2.3777073474131054,5.645156170179902
1.7666119494995705,2.3776414528742977,5.644803212673783
1.7661094683076828,2.3775632451118276,5.644439245694694
1.7656056913324407,2.3774811069757034,5.644075519333966
1.7651012454836916,2.37739435603333,5.643713438997345
1.7645884596759756,2.3772989252555363,5.643340247178934
1.7640790794530394,2.377202392525568,5.642960166022704
1.7635702957143626,2.377096923791733,5.642568556713428
1.7630468122353833,2.3769844486323226,5.642165248381088
1.7625346586254294,2.3768649458687614,5.641763854615128
1.762013553990791,2.3767464059212595,5.641363282446499
1.7614878026188137,2.376618915322696,5.640948434306252
1.7609624168000635,2.3764791066287536,5.64052614820027
1.7604362776913218,2.3763377693776806,5.640099367324157
1.759904625711362,2.3761941256447496,5.639661963084644
1.7593715294215928,2.3760410588419996,5.639218446947649
1.7588330451370853,2.3758810907880785,5.638778054259254
1.758294142430875,2.3757201188198667,5.638317724931347
1.7577551790163994,2.375545750839661,5.637875123335388
1.7572074550638381,2.375373732449372,5.637398998981687
1.7566590327440295,2.375184999976513,5.636930053747196
1.7561050864169374,2.3749999815595038,5.636450431421534
1.7555522044113328,2.374805161494125,5.635957808916775
1.7549919767324758,2.374604846322136,5.635460059534101
1.754431013825808,2.374397606172575,5.634962900542738
1.7538630190216515,2.3741856222877478,5.6344421123424375
1.7532960746435622,2.373966990815328,5.633928957381084
1.7527238401085838,2.373741209972058,5.633411205428291
1.7521465864472956,2.3735128252456867,5.6328759278198035
1.7515685311107059,2.3732762180310343,5.632352877832534
1.7509826158537813,2.3730335824183064,5.631797709300943
1.7503985242102345,2.3727809128862494,5.631244265592943
1.7498050134955998,2.3725296134236946,5.630679322329595
1.7492118320497003,2.3722662496495075,5.630111267209675
1.7486115204920354,2.3719996994298937,5.629543902025019
1.7480077723102263,2.3717269959405805,5.628940752739815
1.7474015505952762,2.371445422741824,5.6283736375863
1.7467927591042682,2.3711619200307443,5.6277657437437405
1.746174363284432,2.3708700380466627,5.62716178212341
1.745555912109472,2.3705717778483018,5.626541203946974
1.7449308652980449,2.370266436007626,5.6259221397800365
1.7443038178109356,2.369958020155122,5.625286424582979
1.7436733192835667,2.3696423759312046,5.624640448481611
1.7430392046552283,2.369316444367769,5.624011960136983
1.7423970727077691,2.3689874705180896,5.623347551046549
1.7417513903538038,2.368649912737944,5.622685769164988
1.7411049671750876,2.3683088327353707,5.622012570076463
1.7404486096560703,2.3679639546186926,5.621320039716757
1.7397964244934574,2.3676040797522195,5.62064154160722
1.7391235986602656,2.36724901862743,5.619917567525056
1.7384619400900856,2.366879344287225,5.619203449076831
1.7377897660930224,2.3665030003066105,5.618499994237631
1.7371089040237462,2.366124805512126,5.617762418370861
1.7364301873762902,2.365734304777298,5.617033871361318
1.735743292470845,2.365341479924013,5.616287791794284
1.7350507918449851,2.364940704187894,5.615534184956591
1.7343588549723707,2.3645378063244653,5.614749967518464
1.733656174661606,2.364125008742273,5.6139738242013815
1.7329510848972622,2.3637062677373137,5.613179643099566
1.7322409429539156,2.3632788164068614,5.612375815096221
1.7315267494248068,2.3628505634948658,5.611557145701646
1.7308057617580235,2.3624116301036673,5.610728416319951
1.7300800421080194,2.3619692132584356,5.609883302281275
1.729352831337489,2.361514846506172,5.609030523317856
